12.591841999892495	0
13.608354000098188	1
14.64726599988353	2
15.630977000000712	3
16.582088000177464	4
17.500397999810957	5
18.41850800019529	6
35.345499999948515	7
36.31361099996866	8
37.28062200025306	9
38.206132000141224	10
39.22764400022061	11
40.219455000169546	12
41.186565999851155	13
42.15367699998751	14
53.66840700025932	15
54.671818999850075	16
55.67182999993747	17
56.70434200010277	18
57.671352999932424	19
74.6434450002198	20
75.61095600021872	21
76.57796700004837	22
77.49607699997796	23
78.41408800004501	24
79.36849799989432	25
80.35020900024392	26
81.31731999992553	27
82.28433100020993	28
99.24222300014662	29
100.25523500007694	30
101.27144599982785	31
102.27125800020076	32
103.2095680002385	33
104.22568000012689	34
105.22539100020367	35
106.22510199982571	36
123.19709400026113	37
124.20170599989433	38
125.20151699982307	39
126.20122799989986	40
127.1706389998144	41
128.17055100003927	42
129.17026200011605	43
130.1820730000145	44
147.14286500020535	45
148.11047600005622	46
149.07758700019258	47
150.02039799992417	48
151.00250900013634	49
152.01882100018338	50
153.0022319998352	51
153.98554300008982	52
170.94273500015333	53
171.91014599984555	54
172.82905599995502	55
173.74716699987403	56
174.68547699991177	57
175.75078900017616	58
176.75050100024237	59
177.7339119998942	60
194.70780400024523	61
195.67531500024415	62
196.64252600023246	63
197.60963699991407	64
198.54174700003568	65
199.60565900009897	66
200.6218709998393	67
201.637982000193	68
218.60377400025754	69
219.57118499994976	70
220.55639600012	71
221.52350700025636	72
222.49401799990665	73
223.51023000010173	74
224.50994100017851	75
225.47705199986012	76
242.46714399987468	77
243.45095499984382	78
244.36916600006953	79
245.33627700020588	80
246.25428699982876	81
247.20299799992063	82
248.268310000185	83
249.26812100011375	84
250.24253199990198	85
267.21662399995694	86
268.2987369998955	87
269.2985479998242	88
270.27315900022586	89
271.25877000025866	90
272.274981999999	91
273.29109299989796	92
274.29080499996417	93
295.2628419998291	94
296.2151530000483	95
297.165963000225	96
298.1167739999364	97
299.1166860001613	98
300.0942970002143	99
