5.492161999882228	0
6.55337399985001	1
7.5861860000259185	2
8.61849800003256	3
9.573408000051131	4
26.547999999820604	5
27.51591100013684	6
28.434022000055847	7
29.352032000133477	8
30.297642999812524	9
31.26925400010805	10
32.223865000105434	11
33.17447500012349	12
34.12508600013098	13
51.08237800004645	14
52.06638900017424	15
66.52945299993007	16
67.52946400001747	17
68.52917600008368	18
69.51248699988355	19
70.50109800002247	20
71.51720899992142	21
72.53322099995785	22
73.53293200003463	23
90.53242500021952	24
91.49973600005978	25
92.46674699988944	26
93.38465700011511	27
94.35166799994477	28
95.34777899989422	29
96.36389100023734	30
97.34730199988917	31
98.33061300014379	32
115.32040500014773	33
116.33671700019477	34
117.33632799996485	35
118.28723899998295	36
119.31044999982987	37
120.31246200012902	38
121.27957299981063	39
122.24658400009503	40
139.27367599990248	41
140.26898800011622	42
141.23599899994588	43
142.20301000023028	44
143.2008209999367	45
144.2168319999837	46
145.23284400002012	47
146.2325550000969	48
163.25554800005193	49
164.2719589999615	50
165.28787100014597	51
166.25498199982758	52
167.2142930001428	53
168.1814039998244	54
169.10071400025117	55
170.02042400008577	56
187.0119169998361	57
188.09372900022936	58
189.09364000001005	59
190.10145199990802	60
191.0838630001308	61
192.0509739998124	62
192.96898399989004	63
193.88699399996767	64
210.836486000062	65
211.8531979999716	66
212.85290900004838	67
213.7860200000432	68
214.72692999986975	69
215.72674200024267	70
216.7265530001714	71
217.7262640002482	72
234.7078570001031	73
235.7078680001905	74
236.65847900019799	75
237.609189000068	76
238.56500000010783	77
239.51571099996727	78
240.49862199990457	79
241.46573300004093	80
242.43274399987058	81
259.4225359998745	82
260.41014700012965	83
261.37725799981126	84
262.2952689998783	85
263.3045799998399	86
264.38629199992647	87
265.40240399981485	88
266.40211499989164	89
279.3618619998597	90
280.37277300018104	91
281.4543859999503	92
282.42159699993863	93
283.3781069998622	94
284.2964179999399	95
285.2147280000281	96
286.13273900009517	97
303.1107309998333	98
304.0312409998478	99
